date,season,home_team,away_team,b365h,b365d,b365a,result,matchweek
2016-01-13,2016,Chelsea,West Brom,0.6858334310066437,0.21109047649995796,0.10307609249339818,D,23
2016-01-13,2016,Liverpool,Arsenal,0.3385118956885459,0.2855996492905019,0.37588845502095214,D,23
2016-01-13,2016,Man City,Everton,0.6439843901804435,0.19941920093327672,0.15659640888628,D,23
2016-01-13,2016,Southampton,Watford,0.503035794884964,0.275575393256091,0.2213888118589451,H,23
2016-01-13,2016,Stoke,Norwich,0.478135512706131,0.2931081212300311,0.22875636606383773,H,23
2016-01-13,2016,Swansea,Sunderland,0.5477124198213724,0.2693016680608515,0.18298591211777612,A,23
2016-01-13,2016,Tottenham,Leicester,0.563244055329964,0.25425298287544634,0.18250296179458955,A,23
2016-01-16,2016,Aston Villa,Leicester,0.2690400804905654,0.28527231130268865,0.445687608206746,D,24
2016-01-16,2016,Bournemouth,Norwich,0.5157566096929168,0.2696429474261461,0.21460044288093716,H,24
2016-01-16,2016,Chelsea,Everton,0.5386730185823635,0.25843775341201397,0.20288922800562245,D,24
2016-01-16,2016,Man City,Crystal Palace,0.7075245887933074,0.18174320398146523,0.11073220722522739,H,24
2016-01-16,2016,Newcastle,West Ham,0.3907716733018926,0.2850926145378558,0.32413571216025155,H,24
2016-01-16,2016,Southampton,West Brom,0.5693807793478481,0.25713751821054864,0.17348170244160327,H,24
2016-01-16,2016,Tottenham,Sunderland,0.726066217981565,0.1779533741404259,0.09598040787800903,H,24
2016-01-17,2016,Liverpool,Man United,0.425320805961984,0.2982623858197293,0.2764168082182866,A,24
2016-01-17,2016,Stoke,Arsenal,0.22393763239202558,0.2703948932129043,0.5056674743950701,D,24
2016-01-18,2016,Swansea,Watford,0.4127834209788549,0.30036630395576736,0.28685027506537775,H,24
2016-01-23,2016,Crystal Palace,Tottenham,0.26828688049250704,0.2761631726347167,0.45554994687277633,A,25
2016-01-23,2016,Leicester,Stoke,0.4678188214562265,0.2772867497192978,0.25489442882447566,H,25
2016-01-23,2016,Man United,Southampton,0.5169813390466889,0.27880528385560033,0.20421337709771076,A,25
2016-01-23,2016,Norwich,Liverpool,0.2213888118589451,0.275575393256091,0.503035794884964,A,25
2016-01-23,2016,Sunderland,Bournemouth,0.32413571216025155,0.2850926145378558,0.3907716733018926,D,25
2016-01-23,2016,Watford,Newcastle,0.4799595565253862,0.27774501129907686,0.2422954321755369,H,25
2016-01-23,2016,West Brom,Aston Villa,0.4664149751596425,0.29308545085133153,0.24049957398902583,D,25
2016-01-23,2016,West Ham,Man City,0.190895448594704,0.24016602892892466,0.5689385224763713,D,25
2016-01-24,2016,Arsenal,Chelsea,0.4700662586700055,0.2795386522019249,0.25039508912806946,A,25
2016-01-24,2016,Everton,Swansea,0.5705249779862961,0.2549058317822101,0.17456919023149386,A,25
2016-02-02,2016,Arsenal,Southampton,0.5620995250047668,0.25649501141509917,0.18140546358013407,D,26
2016-02-02,2016,Crystal Palace,Bournemouth,0.4002029012041648,0.29518342497847455,0.3046136738173606,A,26
2016-02-02,2016,Leicester,Liverpool,0.3729766076930888,0.28703805204526117,0.33998534026165,H,26
2016-02-02,2016,Man United,Stoke,0.578861194293684,0.25620121901981335,0.1649375866865027,H,26
2016-02-02,2016,Norwich,Tottenham,0.21262145103916041,0.2565152690758314,0.5308632798850081,A,26
2016-02-02,2016,Sunderland,Man City,0.11732709467272703,0.20076778330668102,0.681905122020592,A,26
2016-02-02,2016,West Brom,Swansea,0.37171161884612874,0.3141441905769356,0.3141441905769356,D,26
2016-02-02,2016,West Ham,Aston Villa,0.5169813390466889,0.27880528385560033,0.20421337709771076,H,26
2016-02-03,2016,Everton,Newcastle,0.5977284673447993,0.22882869126829636,0.17344284138690447,H,26
2016-02-03,2016,Watford,Chelsea,0.2213888118589451,0.275575393256091,0.503035794884964,D,26
2016-02-06,2016,Aston Villa,Norwich,0.4002029012041648,0.3046136738173606,0.29518342497847455,H,27
2016-02-06,2016,Liverpool,Sunderland,0.6874801277450162,0.20163988601293,0.1108799862420538,D,27
2016-02-06,2016,Man City,Leicester,0.6102254334983389,0.23008211451391963,0.15969245198774154,A,27
2016-02-06,2016,Newcastle,West Brom,0.45761824550667785,0.2865760160318736,0.25580573846144866,H,27
2016-02-06,2016,Southampton,West Ham,0.5705249779862961,0.2549058317822101,0.17456919023149386,H,27
2016-02-06,2016,Stoke,Everton,0.3631000743638102,0.28702156964777603,0.3498783559884137,A,27
2016-02-06,2016,Swansea,Crystal Palace,0.4359718290832291,0.2945659611137724,0.26946220980299845,D,27
2016-02-06,2016,Tottenham,Watford,0.6595512788525977,0.2221505522292398,0.11829816891816253,H,27
2016-02-07,2016,Bournemouth,Arsenal,0.25489442882447566,0.2772867497192978,0.4678188214562265,A,27
2016-02-07,2016,Chelsea,Man United,0.4568867162995091,0.294711206228001,0.24840207747248977,D,27
2016-02-13,2016,Bournemouth,Stoke,0.47918321684575943,0.2853129431240357,0.23550384003020478,A,28
2016-02-13,2016,Chelsea,Newcastle,0.6852507141215521,0.19888590180715543,0.11586338407129257,H,28
2016-02-13,2016,Crystal Palace,Watford,0.4359718290832291,0.2945659611137724,0.26946220980299845,A,28
2016-02-13,2016,Everton,West Brom,0.6456742103144247,0.22848642660041096,0.1258393630851643,A,28
2016-02-13,2016,Norwich,West Ham,0.4127834209788549,0.28685027506537775,0.30036630395576736,D,28
2016-02-13,2016,Sunderland,Man United,0.18140546358013407,0.25649501141509917,0.5620995250047668,H,28
2016-02-13,2016,Swansea,Southampton,0.30578806080668963,0.3009965590999145,0.39321538009339585,A,28
2016-02-14,2016,Arsenal,Leicester,0.564447582277542,0.2425007133397812,0.19305170438267683,H,28
2016-02-14,2016,Aston Villa,Liverpool,0.2012724186116115,0.2676995581937067,0.5310280231946819,A,28
2016-02-14,2016,Man City,Tottenham,0.469296746744518,0.25982994358930284,0.270873309666179,A,28
2016-02-27,2016,Leicester,Norwich,0.6469156361698752,0.20715854118126817,0.14592582264885653,H,30
2016-02-27,2016,Southampton,Chelsea,0.3354004053567025,0.2863451072071551,0.3782544874361423,A,30
2016-02-27,2016,Stoke,Aston Villa,0.5963781394515869,0.24264558164791905,0.16097627890049407,H,30
2016-02-27,2016,Watford,Bournemouth,0.3996685859755056,0.28746727644741366,0.31286413757708065,D,30
2016-02-27,2016,West Brom,Crystal Palace,0.3630705314767855,0.30129651236302424,0.3356329561601903,H,30
2016-02-27,2016,West Ham,Sunderland,0.534859913524815,0.2634987270519117,0.20164135942327338,H,30
2016-02-28,2016,Tottenham,Swansea,0.6950671919773604,0.2119488272627007,0.09298398075993888,H,30
2016-02-28,2016,Man United,Arsenal,0.31286413757708065,0.2874672764474137,0.3996685859755056,H,30
2016-03-01,2016,Aston Villa,Everton,0.2146004428809371,0.26964294742614603,0.5157566096929167,A,30
2016-03-01,2016,Bournemouth,Southampton,0.3371702909314679,0.3001380556861109,0.3626916533824212,H,30
2016-03-01,2016,Leicester,West Brom,0.5705249779862961,0.2549058317822101,0.17456919023149386,D,30
2016-03-01,2016,Norwich,Chelsea,0.18123264893219723,0.2398167655927878,0.578950585475015,A,30
2016-03-01,2016,Sunderland,Crystal Palace,0.39139627900124235,0.29456713767702103,0.3140365833217367,D,30
2016-03-02,2016,Arsenal,Swansea,0.7276081626839576,0.17996911783215214,0.09242271948389028,A,30
2016-03-02,2016,Liverpool,Man City,0.3729766076930888,0.28703805204526117,0.33998534026165,H,30
2016-03-02,2016,Man United,Watford,0.5895234882438508,0.25266694387191313,0.15780956788423606,H,30
2016-03-02,2016,Stoke,Newcastle,0.49207207020998517,0.2775806738792893,0.23034725591072566,H,30
2016-03-02,2016,West Ham,Tottenham,0.2408557448673185,0.26837625504251744,0.4907680000901641,H,30
2016-03-05,2016,Chelsea,Stoke,0.6597119181070197,0.21373370600178573,0.12655437589119456,D,31
2016-03-05,2016,Everton,West Ham,0.5689385224763713,0.24016602892892466,0.190895448594704,A,31
2016-03-05,2016,Man City,Aston Villa,0.8117324041455827,0.12987756789275745,0.05839002796165998,H,31
2016-03-05,2016,Newcastle,Bournemouth,0.3729766076930888,0.28703805204526117,0.33998534026165,A,31
2016-03-05,2016,Southampton,Sunderland,0.6157664569841688,0.23925158442555272,0.14498195859027843,D,31
2016-03-05,2016,Swansea,Norwich,0.4799595565253862,0.27774501129907686,0.2422954321755369,H,31
2016-03-05,2016,Tottenham,Arsenal,0.4127834209788549,0.28685027506537775,0.30036630395576736,D,31
2016-03-05,2016,Watford,Leicester,0.3267661310440106,0.2876706013538172,0.3855632676021721,A,31
2016-03-06,2016,Crystal Palace,Liverpool,0.25489442882447566,0.2772867497192978,0.4678188214562265,A,31
2016-03-06,2016,West Brom,Man United,0.2228625834716136,0.285495101804414,0.49164231472397235,H,31
2016-03-12,2016,Bournemouth,Swansea,0.503035794884964,0.275575393256091,0.2213888118589451,H,32
2016-03-12,2016,Norwich,Man City,0.1572318679162287,0.22723879953600917,0.6155293325477621,D,32
2016-03-12,2016,Stoke,Southampton,0.36108459603374576,0.30334612254574234,0.33556928142051184,A,32
2016-03-13,2016,Aston Villa,Tottenham,0.1265543758911946,0.21373370600178576,0.6597119181070197,A,32
2016-03-14,2016,Leicester,Newcastle,0.6281206797150781,0.22070382938833547,0.15117549089658636,H,32
2016-03-19,2016,Chelsea,West Ham,0.563244055329964,0.25425298287544634,0.18250296179458955,D,33
2016-03-19,2016,Crystal Palace,Leicester,0.32413571216025155,0.2850926145378558,0.3907716733018926,A,33
2016-03-19,2016,Everton,Arsenal,0.3614621215167612,0.27707575696647757,0.3614621215167612,A,33
2016-03-19,2016,Swansea,Aston Villa,0.5895234882438508,0.25266694387191313,0.15780956788423606,H,33
2016-03-19,2016,Watford,Stoke,0.40746846685468724,0.29858494225509014,0.2939465908902226,A,33
2016-03-19,2016,West Brom,Norwich,0.4359718290832291,0.2945659611137724,0.26946220980299845,A,33
2016-03-20,2016,Man City,Man United,0.5386730185823635,0.25843775341201397,0.20288922800562245,A,33
2016-03-20,2016,Newcastle,Sunderland,0.4678188214562265,0.2772867497192978,0.25489442882447566,D,33
2016-03-20,2016,Southampton,Liverpool,0.3729766076930888,0.28703805204526117,0.33998534026165,H,33
2016-03-20,2016,Tottenham,Bournemouth,0.6449731033601314,0.22060320334767336,0.13442369329219545,H,33
2016-04-02,2016,Arsenal,Watford,0.7276081626839576,0.17996911783215214,0.09242271948389028,H,35
2016-04-02,2016,Aston Villa,Chelsea,0.14704299021473152,0.22291229547577304,0.6300447143094954,A,35
2016-04-02,2016,Bournemouth,Man City,0.2598299435893029,0.27087330966617906,0.4692967467445181,A,35
2016-04-02,2016,Liverpool,Tottenham,0.3907716733018926,0.2850926145378558,0.32413571216025155,D,35
2016-04-02,2016,Norwich,Newcastle,0.445687608206746,0.28527231130268865,0.2690400804905654,H,35
2016-04-02,2016,Stoke,Swansea,0.445687608206746,0.28527231130268865,0.2690400804905654,D,35
2016-04-02,2016,Sunderland,West Brom,0.4664149751596425,0.29308545085133153,0.24049957398902583,D,35
2016-04-02,2016,West Ham,Crystal Palace,0.5033091029393211,0.2679820474167763,0.22870884964390265,D,35
2016-04-03,2016,Leicester,Southampton,0.4363023082032674,0.2860266545794259,0.27767103721730674,H,35
2016-04-03,2016,Man United,Everton,0.4666516055930857,0.27612024977808225,0.257228144628832,H,35
2016-04-09,2016,Aston Villa,Bournemouth,0.2738645033207911,0.2920113048686978,0.4341241918105111,A,36
2016-04-09,2016,Crystal Palace,Norwich,0.46799337878483344,0.27404232340239937,0.25796429781276725,H,36
2016-04-09,2016,Man City,West Brom,0.7337266194945989,0.17423256683174843,0.09204081367365265,H,36
2016-04-09,2016,Southampton,Newcastle,0.6317649068046014,0.2237938918356052,0.14444120135979346,H,36
2016-04-09,2016,Swansea,Chelsea,0.2465748660405254,0.2735419635706986,0.479883170388776,H,36
2016-04-09,2016,Watford,Everton,0.27342280643357997,0.28221017919184693,0.44436701437457304,D,36
2016-04-09,2016,West Ham,Arsenal,0.2566015219839919,0.2643938292742362,0.4790046487417719,D,36
2016-04-10,2016,Liverpool,Stoke,0.6236116558649434,0.22452778578700422,0.15186055834805234,H,36
2016-04-10,2016,Sunderland,Leicester,0.27261498819712865,0.27261498819712865,0.45477002360574265,A,36
2016-04-10,2016,Tottenham,Man United,0.5040548434842755,0.26547051370628644,0.23047464280943789,H,36
2016-04-13,2016,Crystal Palace,Everton,0.33692357571112475,0.28638295848462214,0.3766934658042533,D,36
2016-04-16,2016,Chelsea,Man City,0.3541857022823076,0.28489742209422564,0.36091687562346686,A,37
2016-04-16,2016,Everton,Southampton,0.3631000743638102,0.28702156964777603,0.3498783559884137,D,37
2016-04-16,2016,Man United,Aston Villa,0.8137865585702412,0.13312992234500537,0.05308351908475346,H,37
2016-04-16,2016,Newcastle,Swansea,0.4270559099762571,0.2864720450118714,0.2864720450118714,H,37
2016-04-16,2016,Norwich,Sunderland,0.40746846685468724,0.2939465908902226,0.29858494225509014,A,37
2016-04-16,2016,West Brom,Watford,0.4088424407957335,0.3047293644518064,0.2864281947524602,A,37
2016-04-17,2016,Arsenal,Crystal Palace,0.7428492477952732,0.16147561050396628,0.09567514170076047,D,37
2016-04-17,2016,Bournemouth,Liverpool,0.26828688049250704,0.2761631726347167,0.45554994687277633,A,37
2016-04-17,2016,Leicester,West Ham,0.5033091029393211,0.2679820474167763,0.22870884964390265,D,37
2016-04-18,2016,Stoke,Tottenham,0.21262145103916041,0.2565152690758314,0.5308632798850081,A,37
2016-04-19,2016,Newcastle,Man City,0.1583427992571386,0.21286823567411353,0.6287889650687478,D,37
2016-04-20,2016,Liverpool,Everton,0.5689385224763713,0.24016602892892466,0.190895448594704,H,37
2016-04-20,2016,Man United,Crystal Palace,0.6449731033601314,0.22060320334767336,0.13442369329219545,H,37
2016-04-20,2016,West Ham,Watford,0.6300447143094954,0.22291229547577304,0.14704299021473152,H,37
2016-04-21,2016,Arsenal,West Brom,0.7697475648171738,0.15860170625926848,0.07165072892355792,H,37
2016-04-23,2016,Aston Villa,Southampton,0.1258393630851643,0.22848642660041096,0.6456742103144247,A,38
2016-04-23,2016,Bournemouth,Chelsea,0.31420969743021215,0.27751679765744325,0.40827350491234465,A,38
2016-04-23,2016,Liverpool,Newcastle,0.6287889650687479,0.21286823567411353,0.15834279925713862,D,38
2016-04-23,2016,Man City,Stoke,0.7615160784870967,0.15557736224031662,0.08290655927258671,H,38
2016-04-24,2016,Leicester,Swansea,0.5637240254165109,0.26182532192032854,0.17445065266316045,H,38
2016-04-24,2016,Sunderland,Arsenal,0.21304874060271337,0.24047244062187154,0.5464788187754152,D,38
2016-04-25,2016,Tottenham,West Brom,0.8117324041455827,0.12987756789275745,0.05839002796165998,D,38
2016-04-30,2016,Arsenal,Norwich,0.7694864879016947,0.14571401411231638,0.0847994979859889,H,39
2016-04-30,2016,Everton,Bournemouth,0.4912584589416056,0.25437077052919715,0.25437077052919715,H,39
2016-04-30,2016,Newcastle,Crystal Palace,0.4907680000901641,0.26837625504251744,0.2408557448673185,H,39
2016-04-30,2016,Stoke,Sunderland,0.35564889718499176,0.29519111450270114,0.34915998831230716,D,39
2016-04-30,2016,Watford,Aston Villa,0.5800020444135845,0.2539850458491296,0.16601290973728583,H,39
2016-04-30,2016,West Brom,West Ham,0.24337692029173888,0.2872281861070469,0.4693948936012142,A,39
2016-05-01,2016,Man United,Leicester,0.4672603548532364,0.2850780079862236,0.24766163716054002,D,39
2016-05-01,2016,Southampton,Man City,0.3498783559884137,0.28702156964777603,0.3631000743638102,H,39
2016-05-01,2016,Swansea,Liverpool,0.31420969743021215,0.27751679765744325,0.40827350491234465,H,39
2016-05-02,2016,Chelsea,Tottenham,0.35633590823389477,0.2707363346479727,0.37292775711813253,D,39
2016-05-07,2016,Aston Villa,Newcastle,0.16815078575495773,0.23160384793275193,0.6002453663122903,D,40
2016-05-07,2016,Bournemouth,West Brom,0.5033091029393211,0.2679820474167763,0.22870884964390265,D,40
2016-05-07,2016,Crystal Palace,Stoke,0.47783238655232335,0.2756014141349795,0.24656619931269716,H,40
2016-05-07,2016,Leicester,Everton,0.5157800922047535,0.2421099538976233,0.2421099538976233,H,40
2016-05-07,2016,Norwich,Man United,0.2146004428809371,0.26964294742614603,0.5157566096929167,A,40
2016-05-07,2016,Sunderland,Chelsea,0.3241927043291517,0.2767983352234446,0.3990089604474037,H,40
2016-05-07,2016,West Ham,Swansea,0.6852507141215521,0.19888590180715543,0.11586338407129257,A,40
2016-05-08,2016,Liverpool,Watford,0.6597119181070197,0.21373370600178573,0.12655437589119456,H,40
2016-05-08,2016,Man City,Arsenal,0.3923808581638994,0.270410976993756,0.3372081648423446,D,40
2016-05-08,2016,Tottenham,Southampton,0.4804726975625681,0.2703730558729595,0.24915424656447233,A,40
2016-05-10,2016,West Ham,Man United,0.3241927043291517,0.2767983352234446,0.3990089604474037,H,40
2016-05-11,2016,Liverpool,Chelsea,0.4912584589416056,0.25437077052919715,0.25437077052919715,D,40
2016-05-11,2016,Norwich,Watford,0.5386730185823635,0.25843775341201397,0.20288922800562245,H,40
2016-05-11,2016,Sunderland,Everton,0.564447582277542,0.2425007133397812,0.19305170438267683,H,40
2016-05-15,2016,Arsenal,Aston Villa,0.8483861052352187,0.10015814187683429,0.051455752887947015,H,41
2016-05-15,2016,Chelsea,Leicester,0.42669696075700236,0.2588422867974387,0.314460752445559,D,41
2016-05-15,2016,Everton,Norwich,0.546478818775415,0.2404724406218715,0.21304874060271334,H,41
2016-05-15,2016,Newcastle,Tottenham,0.21304874060271337,0.24047244062187154,0.5464788187754152,H,41
2016-05-15,2016,Southampton,Crystal Palace,0.7269497066408322,0.1706540628154986,0.10239623054366907,H,41
2016-05-15,2016,Stoke,West Ham,0.2761631726347167,0.26828688049250704,0.45554994687277633,H,41
2016-05-15,2016,Swansea,Man City,0.15659640888628,0.1994192009332767,0.6439843901804433,D,41
2016-05-15,2016,Watford,Sunderland,0.4795621458919032,0.2584310567159364,0.2620067973921603,D,41
2016-05-15,2016,West Brom,Liverpool,0.40731657562007,0.2687078525971113,0.32397557178281877,D,41
2016-05-17,2016,Man United,Bournemouth,0.5900036209190673,0.2284281883419038,0.18156819073902886,H,41
2016-08-13,2017,Burnley,Swansea,0.40746846685468724,0.2939465908902226,0.29858494225509014,A,1
2016-08-13,2017,Crystal Palace,West Brom,0.4915600910439919,0.29427509357395243,0.21416481538205562,A,1
2016-08-13,2017,Everton,Tottenham,0.3047293644518063,0.2864281947524602,0.4088424407957334,D,1
2016-08-13,2017,Hull,Leicester,0.2146004428809371,0.26964294742614603,0.5157566096929167,H,1
2016-08-13,2017,Man City,Sunderland,0.7942090865559167,0.14475046050079857,0.06104045294328474,H,1
2016-08-13,2017,Middlesbrough,Stoke,0.4111707043842181,0.30355866172976614,0.2852706338860158,D,1
2016-08-13,2017,Southampton,Watford,0.5482582396720217,0.258853876485851,0.19288788384212738,D,1
2016-08-14,2017,Arsenal,Liverpool,0.40827350491234465,0.27751679765744325,0.31420969743021215,A,1
2016-08-14,2017,Bournemouth,Man United,0.2012724186116115,0.2676995581937067,0.5310280231946819,A,1
2016-08-15,2017,Chelsea,West Ham,0.5987285780079282,0.24171187665946037,0.15955954533261144,H,1
2016-08-19,2017,Man United,Southampton,0.6456742103144247,0.22848642660041096,0.1258393630851643,H,1
2016-08-20,2017,Burnley,Liverpool,0.1448591712397164,0.22735867767333356,0.62778215108695,H,2
2016-08-20,2017,Leicester,Arsenal,0.3387927606298712,0.26963378907699675,0.3915734502931321,D,2
2016-08-20,2017,Stoke,Man City,0.17456919023149386,0.25490583178221005,0.5705249779862962,A,2
2016-08-20,2017,Swansea,Hull,0.5477124198213724,0.2693016680608515,0.18298591211777612,A,2
2016-08-20,2017,Tottenham,Crystal Palace,0.681905122020592,0.20076778330668102,0.11732709467272703,H,2
2016-08-20,2017,Watford,Chelsea,0.17456919023149386,0.25490583178221005,0.5705249779862962,A,2
2016-08-20,2017,West Brom,Everton,0.3247712355107559,0.29922148412508526,0.3760072803641589,A,2
2016-08-21,2017,Sunderland,Middlesbrough,0.3830129113298392,0.30347355486242616,0.31351353380773467,A,2
2016-08-21,2017,West Ham,Bournemouth,0.5030589124755803,0.25671610958787844,0.24022497793654138,H,2
2016-08-27,2017,Chelsea,Burnley,0.7863890872599419,0.15947787384948917,0.054133038890568905,H,3
2016-08-27,2017,Crystal Palace,Bournemouth,0.41793673872658826,0.29572146310792186,0.28634179816549,D,3
2016-08-27,2017,Everton,Stoke,0.5629855215104312,0.2611596978457527,0.1758547806438162,H,3
2016-08-27,2017,Hull,Man United,0.10635874991052668,0.21858751040605723,0.6750537396834162,A,3
2016-08-27,2017,Leicester,Swansea,0.5629855215104312,0.2611596978457527,0.1758547806438162,H,3
2016-08-27,2017,Southampton,Sunderland,0.6151721246706449,0.25165606241838695,0.13317181291096822,D,3
2016-08-27,2017,Tottenham,Liverpool,0.4041899303428035,0.27845560020360993,0.3173544694535866,D,3
2016-08-27,2017,Watford,Arsenal,0.18562698777617173,0.25082526154702905,0.5635477506767992,A,3
2016-08-28,2017,Man City,West Ham,0.7843245977907143,0.1421808619129272,0.0734945402963585,H,3
2016-08-28,2017,West Brom,Middlesbrough,0.3671887671085357,0.30534736765645865,0.3274638652350057,D,3
2016-09-10,2017,Arsenal,Southampton,0.62778215108695,0.22735867767333356,0.14485917123971637,H,5
2016-09-10,2017,Bournemouth,West Brom,0.4789506528990834,0.2985776132741263,0.22247173382679025,H,5
2016-09-10,2017,Burnley,Hull,0.39980679562831184,0.3142661788996517,0.2859270254720364,D,5
2016-09-10,2017,Liverpool,Leicester,0.5817289051175838,0.2428375686226444,0.1754335262597718,H,5
2016-09-10,2017,Man United,Man City,0.4127834209788549,0.30036630395576736,0.28685027506537775,A,5
2016-09-10,2017,Middlesbrough,Crystal Palace,0.4263638412093321,0.30408450586269214,0.26955165292797567,A,5
2016-09-10,2017,Stoke,Tottenham,0.20940200470584822,0.25815707519242104,0.5324409201017308,A,5
2016-09-10,2017,West Ham,Watford,0.5157566096929168,0.2696429474261461,0.21460044288093716,A,5
2016-09-11,2017,Swansea,Chelsea,0.1667429302372341,0.24179632565832335,0.5914607441044425,D,5
2016-09-12,2017,Sunderland,Everton,0.25489442882447566,0.2772867497192978,0.4678188214562265,A,5
2016-09-16,2017,Chelsea,Liverpool,0.4363023082032674,0.27767103721730674,0.2860266545794259,A,5
2016-09-17,2017,Everton,Middlesbrough,0.5895234882438508,0.25266694387191313,0.15780956788423606,H,6
2016-09-17,2017,Hull,Arsenal,0.1572318679162287,0.22723879953600917,0.6155293325477621,A,6
2016-09-17,2017,Leicester,Burnley,0.6595512788525977,0.2221505522292398,0.11829816891816253,H,6
2016-09-17,2017,Man City,Bournemouth,0.7679492154426861,0.1560126273188134,0.07603815723850037,H,6
2016-09-17,2017,West Brom,West Ham,0.34817467097005045,0.3036506580598991,0.34817467097005045,H,6
2016-09-18,2017,Crystal Palace,Stoke,0.49207207020998517,0.2775806738792893,0.23034725591072566,H,6
2016-09-18,2017,Southampton,Swansea,0.5800020444135845,0.2539850458491296,0.16601290973728583,H,6
2016-09-18,2017,Tottenham,Sunderland,0.744630430391513,0.17157878641137617,0.0837907831971108,H,6
2016-09-18,2017,Watford,Man United,0.1596924519877415,0.2300821145139196,0.6102254334983389,H,6
2016-09-24,2017,Arsenal,Chelsea,0.40827350491234465,0.27751679765744325,0.31420969743021215,H,7
2016-09-24,2017,Bournemouth,Everton,0.26828688049250704,0.2761631726347167,0.45554994687277633,H,7
2016-09-24,2017,Liverpool,Hull,0.8117324041455827,0.12987756789275745,0.05839002796165998,H,7
2016-09-24,2017,Man United,Leicester,0.5699262976909806,0.24756935441589636,0.18250434789312298,H,7
2016-09-24,2017,Middlesbrough,Tottenham,0.257228144628832,0.27612024977808225,0.4666516055930857,A,7
2016-09-24,2017,Stoke,West Brom,0.4113596708595846,0.29432016457020777,0.29432016457020777,D,7
2016-09-24,2017,Sunderland,Crystal Palace,0.3387610037230592,0.2993501107513203,0.3618888855256204,A,7
2016-09-24,2017,Swansea,Man City,0.10239623054366905,0.17065406281549855,0.7269497066408324,A,7
2016-09-25,2017,West Ham,Southampton,0.34915998831230716,0.29519111450270114,0.35564889718499176,A,7
2016-09-26,2017,Burnley,Watford,0.33556928142051184,0.30334612254574234,0.36108459603374576,H,7
2016-09-30,2017,Everton,Crystal Palace,0.5689385224763713,0.24016602892892466,0.190895448594704,D,7
2016-10-01,2017,Hull,Chelsea,0.1265543758911946,0.21373370600178576,0.6597119181070197,A,8
2016-10-01,2017,Sunderland,West Brom,0.3932153800933959,0.3009965590999145,0.3057880608066897,D,8
2016-10-01,2017,Swansea,Liverpool,0.11732709467272703,0.20076778330668102,0.681905122020592,A,8
2016-10-01,2017,Watford,Bournemouth,0.4113596708595846,0.29432016457020777,0.29432016457020777,D,8
2016-10-01,2017,West Ham,Middlesbrough,0.4363023082032674,0.2860266545794259,0.27767103721730674,D,8
2016-10-02,2017,Burnley,Arsenal,0.10351485854171705,0.18989122839758663,0.7065939130606963,A,8
2016-10-02,2017,Leicester,Southampton,0.4363023082032674,0.2860266545794259,0.27767103721730674,D,8
2016-10-02,2017,Man United,Stoke,0.7443411222770666,0.16348004578774594,0.09217883193518736,D,8
2016-10-02,2017,Tottenham,Man City,0.3269385012640794,0.2794728272855835,0.39358867145033727,H,8
2016-10-15,2017,Arsenal,Swansea,0.7694864879016947,0.14571401411231638,0.0847994979859889,H,10
2016-10-15,2017,Bournemouth,Hull,0.5318553422745987,0.27644328023271986,0.19170137749268137,H,10
2016-10-15,2017,Chelsea,Leicester,0.6287889650687479,0.21286823567411353,0.15834279925713862,H,10
2016-10-15,2017,Crystal Palace,West Ham,0.4555499468727763,0.2761631726347166,0.268286880492507,A,10
2016-10-15,2017,Man City,Everton,0.6604206440365926,0.203039221481624,0.13654013448178343,D,10
2016-10-15,2017,Stoke,Sunderland,0.4907680000901641,0.26837625504251744,0.2408557448673185,H,10
2016-10-15,2017,West Brom,Tottenham,0.17456919023149386,0.25490583178221005,0.5705249779862962,D,10
2016-10-16,2017,Middlesbrough,Watford,0.4359718290832291,0.2945659611137724,0.26946220980299845,A,10
2016-10-16,2017,Southampton,Burnley,0.7057849532970705,0.19704157535254554,0.09717347135038393,H,10
2016-10-17,2017,Liverpool,Man United,0.4458455155026141,0.2770772422486929,0.2770772422486929,D,10
2016-10-22,2017,Arsenal,Middlesbrough,0.7942090865559167,0.14475046050079857,0.06104045294328474,D,11
2016-10-22,2017,Bournemouth,Tottenham,0.2287088496439027,0.2679820474167762,0.5033091029393211,D,11
2016-10-22,2017,Burnley,Everton,0.15780956788423606,0.25266694387191313,0.5895234882438508,H,11
2016-10-22,2017,Hull,Stoke,0.3140365833217367,0.29456713767702103,0.39139627900124235,A,11
2016-10-22,2017,Leicester,Crystal Palace,0.47783238655232335,0.2756014141349795,0.24656619931269716,H,11
2016-10-22,2017,Liverpool,West Brom,0.7697475648171738,0.15860170625926848,0.07165072892355792,H,11
2016-10-22,2017,Swansea,Watford,0.4113596708595846,0.29432016457020777,0.29432016457020777,D,11
2016-10-22,2017,West Ham,Sunderland,0.5914607441044426,0.24179632565832337,0.16674293023723413,H,11
2016-10-23,2017,Chelsea,Man United,0.45761824550667785,0.2865760160318736,0.25580573846144866,H,11
2016-10-23,2017,Man City,Southampton,0.6597119181070197,0.21373370600178573,0.12655437589119456,D,11
2016-10-29,2017,Crystal Palace,Liverpool,0.18123264893219723,0.2398167655927878,0.578950585475015,A,12
2016-10-29,2017,Man United,Burnley,0.8255435043304143,0.12923181432383088,0.04522468134575481,D,12
2016-10-29,2017,Middlesbrough,Bournemouth,0.3916034682483368,0.30419826587583165,0.30419826587583165,H,12
